TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2022-10-05,1.1848,1.1849,1.1847,1.1849,152598349.0
2022-10-06,1.1854,1.1856,1.1854,1.1856,96587902.0
2022-10-07,1.1857,1.1859,1.1857,1.1857,134239587.0
2022-10-10,1.1859,1.1861,1.1859,1.186,155440292.0
2022-10-11,1.1863,1.1864,1.1862,1.1863,227406097.0
2022-10-12,1.1865,1.1866,1.1865,1.1866,101982702.0
2022-10-13,1.1872,1.1873,1.1871,1.1873,117789443.0
2022-10-14,1.1874,1.1875,1.1873,1.1874,121357486.0
2022-10-17,1.1876,1.1877,1.1875,1.1876,130015616.0
2022-10-18,1.1878,1.188,1.1878,1.188,102544986.0
2022-10-19,1.188,1.1882,1.188,1.1882,112519993.0
2022-10-20,1.1888,1.1889,1.1887,1.1889,124882895.0
2022-10-21,1.1889,1.1891,1.1889,1.1891,119068321.0
2022-10-24,1.1891,1.1893,1.1891,1.1891,178981821.0
2022-10-25,1.1893,1.1894,1.1893,1.1893,105885452.0
2022-10-26,1.1896,1.1898,1.1896,1.1898,150112995.0
2022-10-27,1.1902,1.1904,1.1902,1.1904,121950296.0
2022-10-28,1.1906,1.1907,1.1905,1.1906,249397268.0
2022-10-31,1.1908,1.1909,1.1907,1.1909,161051235.0
2022-11-01,1.191,1.1911,1.1909,1.191,124204645.0
2022-11-02,1.1918,1.192,1.1918,1.192,141924849.0
2022-11-03,1.1922,1.1923,1.1921,1.1923,145792160.0
2022-11-07,1.1923,1.1925,1.1923,1.1924,204791813.0
2022-11-08,1.1925,1.1927,1.1925,1.1925,135125190.0
2022-11-09,1.1928,1.1929,1.1927,1.1928,115725111.0
2022-11-10,1.1935,1.1936,1.1935,1.1935,147798675.0
2022-11-11,1.1938,1.1939,1.1937,1.1938,196224684.0
2022-11-14,1.1939,1.1941,1.1939,1.194,174551723.0
2022-11-15,1.1942,1.1943,1.1941,1.1941,186393348.0
2022-11-16,1.1944,1.1946,1.1944,1.1946,172124528.0
2022-11-17,1.1952,1.1953,1.1951,1.1953,111272002.0
2022-11-18,1.1954,1.1955,1.1954,1.1955,116851738.0
2022-11-21,1.1955,1.1957,1.1955,1.1957,108461611.0
2022-11-22,1.1958,1.1959,1.1957,1.1959,152393112.0
2022-11-23,1.1959,1.1961,1.1959,1.1961,224816319.0
2022-11-24,1.1966,1.1968,1.1966,1.1967,114642589.0
2022-11-25,1.1969,1.197,1.1968,1.197,147585955.0
2022-11-28,1.1971,1.1971,1.197,1.197,163348254.0
2022-11-29,1.1972,1.1974,1.1972,1.1973,118144763.0
2022-11-30,1.1975,1.1976,1.1974,1.1974,129210372.0
2022-12-01,1.1981,1.1983,1.1981,1.1983,224348243.0
2022-12-02,1.1983,1.1985,1.1983,1.1985,156994425.0
2022-12-05,1.1986,1.1987,1.1985,1.1987,238371499.0
2022-12-06,1.1988,1.1989,1.1987,1.1989,166719047.0
2022-12-07,1.199,1.1992,1.199,1.1992,159456851.0
2022-12-08,1.1998,1.1999,1.1997,1.1999,199242306.0
2022-12-09,1.2,1.2001,1.1999,1.2001,143175937.0
2022-12-12,1.2001,1.2003,1.2001,1.2003,176587681.0
2022-12-13,1.2004,1.2005,1.2003,1.2005,207106739.0
2022-12-14,1.2006,1.2007,1.2006,1.2007,152701433.0
2022-12-15,1.2013,1.2014,1.2012,1.2012,164952792.0
2022-12-16,1.2016,1.2016,1.2014,1.2016,190590488.0
2022-12-19,1.2017,1.2018,1.2016,1.2017,237733377.0
2022-12-20,1.2019,1.202,1.2018,1.2019,268180738.0
2022-12-21,1.2022,1.2023,1.2021,1.2023,265896620.0
2022-12-22,1.2029,1.2029,1.2027,1.2029,245122452.0
2022-12-23,1.203,1.2031,1.203,1.2031,365926611.0
2022-12-26,1.2033,1.2033,1.2031,1.2033,625754412.0
2022-12-27,1.2035,1.2036,1.2034,1.2036,534195491.0
2022-12-28,1.2038,1.2039,1.2037,1.2039,463558457.0
2022-12-29,1.2048,1.2049,1.2047,1.2049,492200318.0
2022-12-30,1.2051,1.2052,1.205,1.2051,470145360.0
2023-01-03,1.2055,1.2056,1.2055,1.2056,211209268.0
2023-01-04,1.2058,1.2058,1.2057,1.2058,312825830.0
2023-01-05,1.2063,1.2064,1.2063,1.2063,103030209.0
2023-01-06,1.2065,1.2066,1.2065,1.2066,138748421.0
2023-01-09,1.2067,1.207,1.2067,1.207,263448466.0
2023-01-10,1.2071,1.2072,1.207,1.2072,207509817.0
2023-01-11,1.2073,1.2074,1.2072,1.2074,344444827.0
2023-01-12,1.2079,1.208,1.2078,1.2078,309598891.0
2023-01-13,1.2081,1.2081,1.2079,1.2081,545687117.0
2023-01-16,1.2082,1.2083,1.2081,1.2082,283433790.0
2023-01-17,1.2084,1.2085,1.2083,1.2083,301816202.0
2023-01-18,1.2086,1.2087,1.2085,1.2087,391127545.0
2023-01-19,1.2094,1.2094,1.2092,1.2092,285052694.0
2023-01-20,1.2095,1.2096,1.2095,1.2096,158410378.0
2023-01-23,1.2097,1.2098,1.2097,1.2098,249059240.0
2023-01-24,1.21,1.21,1.2098,1.21,263219629.0
2023-01-25,1.2101,1.2102,1.21,1.21,188082769.0
2023-01-26,1.2108,1.2109,1.2107,1.2109,171596740.0
2023-01-27,1.211,1.2111,1.2109,1.2111,313750499.0
2023-01-30,1.2112,1.2113,1.2111,1.2112,193666430.0
2023-01-31,1.2114,1.2115,1.2113,1.2115,317619735.0
2023-02-01,1.2116,1.2117,1.2115,1.2117,202763842.0
2023-02-02,1.2123,1.2124,1.2122,1.2124,200918868.0
2023-02-03,1.2125,1.2126,1.2124,1.2126,255019909.0
2023-02-06,1.2128,1.2128,1.2126,1.2127,231996936.0
2023-02-07,1.2129,1.213,1.2128,1.213,241247513.0
2023-02-08,1.2131,1.2132,1.213,1.213,216133621.0
2023-02-09,1.2138,1.2139,1.2137,1.2137,218497082.0
2023-02-10,1.214,1.2141,1.2139,1.2141,191718090.0
2023-02-13,1.2142,1.2143,1.2141,1.2141,225347184.0
2023-02-14,1.2144,1.2145,1.2143,1.2145,307024416.0
2023-02-15,1.2146,1.2147,1.2145,1.2146,322158161.0
2023-02-16,1.2152,1.2153,1.2151,1.2153,234727596.0
2023-02-17,1.2154,1.2155,1.2153,1.2153,270239100.0
2023-02-20,1.2156,1.2158,1.2156,1.2158,223585494.0
2023-02-21,1.2159,1.216,1.2158,1.2158,344213354.0
2023-02-22,1.2169,1.217,1.2168,1.217,257092195.0
2023-02-24,1.2171,1.2172,1.217,1.2172,259178623.0
2023-02-27,1.2173,1.2174,1.2172,1.2173,321486614.0
2023-02-28,1.2175,1.2176,1.2174,1.2174,222551373.0
2023-03-01,1.2178,1.2179,1.2177,1.2177,492136451.0
2023-03-02,1.2185,1.2187,1.2185,1.2187,223658614.0
2023-03-03,1.2188,1.2189,1.2187,1.2189,239094901.0
2023-03-06,1.2193,1.2194,1.2192,1.2194,264224499.0
2023-03-07,1.2195,1.2196,1.2194,1.2194,203620321.0
2023-03-09,1.2203,1.2204,1.2202,1.2204,214797601.0
2023-03-10,1.2205,1.2206,1.2204,1.2206,301444456.0
2023-03-13,1.2207,1.2208,1.2206,1.2208,335392763.0
2023-03-14,1.2209,1.221,1.2208,1.221,320347439.0
2023-03-15,1.2211,1.2212,1.221,1.2212,288869312.0
2023-03-16,1.2217,1.2218,1.2216,1.2217,216380079.0
2023-03-17,1.2218,1.222,1.2218,1.222,394395721.0
2023-03-20,1.2221,1.2222,1.222,1.2221,411981234.0
2023-03-21,1.2223,1.2225,1.2223,1.2225,272490646.0
2023-03-22,1.2226,1.2227,1.2225,1.2226,242083792.0
2023-03-23,1.2233,1.2234,1.2232,1.2234,160976630.0
2023-03-24,1.2235,1.2236,1.2234,1.2236,250271727.0
2023-03-27,1.2237,1.2238,1.2236,1.2238,421400133.0
2023-03-28,1.2239,1.224,1.2238,1.224,309968363.0
2023-03-29,1.2242,1.2244,1.2241,1.2244,417802717.0
2023-03-30,1.225,1.2253,1.2249,1.2253,714776197.0
2023-03-31,1.2253,1.227,1.2251,1.2256,628862599.0
2023-04-03,1.2256,1.228,1.2254,1.2271,731868547.0
2023-04-04,1.2262,1.227,1.226,1.2267,487045815.0
2023-04-05,1.2268,1.2268,1.2265,1.2268,266447462.0
2023-04-06,1.2268,1.2269,1.2264,1.2268,201265277.0
2023-04-07,1.2268,1.227,1.2267,1.227,407165516.0
2023-04-10,1.227,1.2271,1.2267,1.2271,343792285.0
2023-04-11,1.2271,1.2273,1.227,1.2273,302957774.0
2023-04-12,1.2275,1.2275,1.2273,1.2275,371438654.0
2023-04-13,1.2281,1.2282,1.2281,1.2281,260894017.0
2023-04-14,1.2283,1.2284,1.2283,1.2284,349815991.0
2023-04-17,1.2285,1.2286,1.2285,1.2285,362762648.0
2023-04-18,1.2288,1.2292,1.2288,1.2289,268602845.0
2023-04-19,1.2291,1.2294,1.2291,1.2292,428819431.0
2023-04-20,1.2297,1.2299,1.2297,1.2299,481444814.0
2023-04-21,1.2299,1.2301,1.2299,1.2301,349866350.0
2023-04-24,1.2301,1.2303,1.2301,1.2303,439373694.0
2023-04-25,1.2303,1.2305,1.2302,1.2304,396123885.0
2023-04-26,1.2306,1.2307,1.2306,1.2306,368904972.0
2023-04-27,1.2313,1.2314,1.2309,1.2311,355353738.0
2023-04-28,1.2316,1.2319,1.2314,1.2319,537572595.0
2023-05-02,1.2319,1.232,1.2319,1.232,385040386.0
2023-05-03,1.2322,1.2322,1.2321,1.2322,295893251.0
2023-05-04,1.2327,1.2329,1.2327,1.2329,235685106.0
2023-05-05,1.2333,1.2334,1.2329,1.2334,334721100.0
2023-05-08,1.2335,1.2336,1.2335,1.2336,183034846.0
2023-05-10,1.2338,1.2339,1.2333,1.2339,652716252.0
2023-05-11,1.2344,1.2346,1.2341,1.2346,399253890.0
2023-05-12,1.2347,1.2348,1.2345,1.2347,282211431.0
2023-05-15,1.235,1.235,1.2346,1.235,383452136.0
2023-05-16,1.2351,1.2351,1.2348,1.2348,255608333.0
2023-05-17,1.2351,1.2354,1.2351,1.2353,239414647.0
2023-05-18,1.2358,1.2361,1.2358,1.236,210624961.0
2023-05-19,1.2363,1.2364,1.2363,1.2364,400340393.0
2023-05-22,1.2365,1.2366,1.2364,1.2366,419129335.0
2023-05-23,1.2367,1.2368,1.2367,1.2367,291943557.0
2023-05-24,1.237,1.2371,1.237,1.2371,258981139.0
2023-05-25,1.2375,1.2377,1.2374,1.2377,279567180.0
2023-05-26,1.2379,1.238,1.2379,1.238,341925487.0
2023-05-29,1.2381,1.2382,1.2381,1.2382,340421946.0
2023-05-30,1.2384,1.2385,1.2384,1.2385,360230690.0
2023-05-31,1.2386,1.2388,1.2386,1.2388,492803996.0
2023-06-01,1.2393,1.2395,1.2393,1.2395,389785753.0
2023-06-02,1.2396,1.2398,1.2396,1.2398,482256583.0
2023-06-05,1.2399,1.2399,1.2398,1.2399,391773118.0
2023-06-06,1.24,1.2405,1.24,1.2402,614999271.0
2023-06-07,1.2403,1.2403,1.2402,1.2403,380091667.0
2023-06-08,1.2409,1.2411,1.2409,1.241,366249990.0
2023-06-09,1.2414,1.2416,1.2414,1.2416,530020592.0
2023-06-13,1.2417,1.2417,1.2413,1.2416,482020393.0
2023-06-14,1.2419,1.2419,1.2415,1.2416,366443994.0
2023-06-15,1.2426,1.2427,1.2423,1.2424,358678394.0
2023-06-16,1.243,1.2431,1.2427,1.2429,520545881.0
2023-06-19,1.2431,1.2432,1.2429,1.2431,459166278.0
2023-06-20,1.2432,1.2433,1.2432,1.2433,479282711.0
2023-06-21,1.2435,1.2436,1.2435,1.2435,460796032.0
2023-06-22,1.244,1.2442,1.244,1.2442,327852425.0
2023-06-23,1.2444,1.2445,1.244,1.244,775792060.0
2023-06-26,1.2446,1.2447,1.2443,1.2447,596330667.0
2023-06-27,1.2448,1.2449,1.2446,1.2449,374395604.0
2023-06-28,1.245,1.2451,1.2447,1.245,446699917.0
2023-06-29,1.2456,1.2457,1.2453,1.2453,335179404.0
2023-06-30,1.2458,1.2465,1.2456,1.2463,806200156.0
2023-07-03,1.2461,1.2465,1.2461,1.2465,386449966.0
2023-07-04,1.2465,1.2466,1.2465,1.2465,402899784.0
2023-07-05,1.2467,1.247,1.2467,1.247,649381894.0
2023-07-06,1.2472,1.2476,1.247,1.2476,643488468.0
2023-07-07,1.2478,1.2479,1.2475,1.2478,620558051.0
2023-07-10,1.2479,1.248,1.2476,1.2476,525548572.0
2023-07-11,1.2481,1.2482,1.2479,1.2482,341246336.0
2023-07-12,1.2483,1.2486,1.2482,1.2485,506985572.0
2023-07-13,1.249,1.2492,1.2487,1.2492,611587861.0
2023-07-14,1.2492,1.2494,1.2492,1.2494,486583622.0
2023-07-17,1.2495,1.2497,1.2492,1.2493,563631283.0
2023-07-18,1.2497,1.2499,1.2495,1.2499,743119713.0
2023-07-19,1.25,1.2502,1.2497,1.2502,748925207.0
2023-07-20,1.2508,1.251,1.2508,1.2509,510407265.0
2023-07-21,1.2511,1.2512,1.2507,1.2512,941390938.0
2023-07-24,1.2513,1.2516,1.2513,1.2514,864338916.0
2023-07-25,1.2517,1.2518,1.2516,1.2518,733092642.0
2023-07-26,1.2519,1.2521,1.2519,1.2521,619481323.0
2023-07-27,1.2527,1.2529,1.2527,1.2529,484290577.0
2023-07-28,1.2529,1.253,1.2525,1.2526,878568443.0
2023-07-31,1.2529,1.2529,1.2526,1.2526,629805275.0
2023-08-01,1.2531,1.2534,1.2529,1.2534,687839146.0
2023-08-02,1.2534,1.2536,1.2531,1.2536,723326536.0
2023-08-03,1.2537,1.2539,1.2537,1.2539,854854635.0
2023-08-04,1.2545,1.2548,1.2545,1.2547,1033940281.0
2023-08-07,1.2547,1.2549,1.2544,1.2545,1186856813.0
2023-08-08,1.255,1.2553,1.2547,1.2553,1179529382.0
2023-08-09,1.2553,1.2556,1.2553,1.2555,720650153.0
2023-08-10,1.2556,1.2557,1.2553,1.2553,752657508.0
2023-08-11,1.2563,1.2565,1.256,1.2565,455841372.0
2023-08-14,1.2565,1.2568,1.2563,1.2568,1191091739.0
2023-08-15,1.2569,1.259,1.2566,1.2581,1492095650.0
2023-08-16,1.2581,1.2613,1.258,1.2601,1623352163.0
2023-08-17,1.259,1.261,1.2583,1.2604,1146477825.0
2023-08-18,1.2604,1.2615,1.2603,1.2606,1175602079.0
2023-08-21,1.2607,1.2618,1.2601,1.2608,1445771874.0
2023-08-22,1.2609,1.2613,1.2608,1.261,1008458193.0
2023-08-23,1.2611,1.2615,1.261,1.2611,1093422379.0
2023-08-24,1.2613,1.2617,1.2611,1.2617,597331034.0
2023-08-25,1.2619,1.2624,1.2618,1.2622,1113390890.0
2023-08-28,1.2623,1.2625,1.2623,1.2625,1155043794.0
2023-08-29,1.2627,1.263,1.2625,1.2628,1385417616.0
2023-08-30,1.263,1.2634,1.2629,1.2633,1138901522.0
2023-08-31,1.2635,1.2635,1.2629,1.2631,1305719705.0
2023-09-01,1.2639,1.2646,1.2639,1.2646,1148560067.0
2023-09-04,1.2646,1.2652,1.2645,1.2652,1225019346.0
2023-09-05,1.2654,1.2656,1.2652,1.2656,1193493873.0
2023-09-06,1.2658,1.2661,1.2657,1.2659,1322981897.0
2023-09-07,1.2661,1.2666,1.2661,1.2664,1773119431.0
2023-09-08,1.2674,1.2679,1.2674,1.2677,1708422868.0
2023-09-11,1.2678,1.2684,1.2678,1.2682,1971853040.0
2023-09-12,1.2684,1.2692,1.2672,1.2684,1832853882.0
2023-09-13,1.2689,1.269,1.2686,1.2687,1258440570.0
2023-09-14,1.2691,1.2694,1.2688,1.2691,1328940777.0
2023-09-15,1.2699,1.2703,1.2696,1.2702,1076570329.0
2023-09-18,1.2706,1.2709,1.2704,1.2709,1540258113.0
2023-09-19,1.271,1.2712,1.2709,1.2711,1505570048.0
2023-09-20,1.2715,1.2721,1.2714,1.272,2129593545.0
2023-09-21,1.2721,1.2729,1.2718,1.2729,1648257386.0
2023-09-22,1.2732,1.2743,1.2731,1.2742,1643044340.0
2023-09-25,1.2739,1.2744,1.2738,1.2742,1692059867.0
2023-09-26,1.2742,1.2743,1.274,1.2741,1274359483.0
2023-09-27,1.2745,1.2747,1.2741,1.2746,1294037740.0
2023-09-28,1.2746,1.275,1.2746,1.2748,1243130838.0
2023-09-29,1.2755,1.2766,1.2753,1.2765,1520973823.0
2023-10-02,1.2765,1.2773,1.2764,1.277,1836938188.0
2023-10-03,1.277,1.281,1.2769,1.2786,1764001878.0
2023-10-04,1.278,1.2815,1.2778,1.2806,2056968551.0
2023-10-05,1.2806,1.2811,1.2786,1.2795,2812621849.0
2023-10-06,1.2796,1.2796,1.2793,1.2796,1428568241.0
2023-10-09,1.2798,1.2798,1.2789,1.2792,1783575761.0
2023-10-10,1.2797,1.2803,1.2797,1.2802,1312548305.0
2023-10-11,1.2805,1.2806,1.2798,1.2806,1656841030.0
2023-10-12,1.2807,1.281,1.2804,1.281,1496225862.0
2023-10-13,1.2813,1.2824,1.2812,1.2823,2437893631.0
2023-10-16,1.2823,1.2827,1.2823,1.2827,2270665332.0
2023-10-17,1.2828,1.2832,1.2828,1.283,1953061155.0
2023-10-18,1.2835,1.2836,1.2834,1.2836,1605187423.0
2023-10-19,1.2841,1.2841,1.284,1.2841,1951395950.0
2023-10-20,1.2853,1.2854,1.2851,1.2853,2049275987.0
2023-10-23,1.2857,1.286,1.2856,1.2857,2249200447.0
2023-10-24,1.2862,1.2863,1.2861,1.2861,1860642021.0
2023-10-25,1.2867,1.287,1.2867,1.2868,2040734399.0
2023-10-26,1.2872,1.2872,1.2869,1.2871,2232621846.0
2023-10-27,1.2883,1.2884,1.2882,1.2883,3049957001.0
2023-10-30,1.2887,1.289,1.2886,1.2889,2992108142.0
2023-10-31,1.2895,1.2896,1.2894,1.2895,3554253033.0
2023-11-01,1.2899,1.29,1.2898,1.2899,2487566546.0
2023-11-02,1.2903,1.2905,1.2903,1.2904,3245995686.0
2023-11-03,1.2918,1.2918,1.2917,1.2917,2701605218.0
2023-11-06,1.2923,1.2924,1.2923,1.2924,1065129335.0
2023-11-07,1.2929,1.2929,1.2928,1.2929,2120168192.0
2023-11-08,1.2933,1.2935,1.2932,1.2934,3276356989.0
2023-11-09,1.2939,1.2939,1.2938,1.2938,2097787009.0
2023-11-10,1.2951,1.2952,1.2951,1.2952,3367763415.0
2023-11-13,1.2956,1.2958,1.2955,1.2957,2485155081.0
2023-11-14,1.2961,1.2962,1.2961,1.2961,2344479132.0
2023-11-15,1.2966,1.2967,1.2966,1.2967,2106024896.0
2023-11-16,1.2971,1.2972,1.2971,1.2972,1727150848.0
2023-11-17,1.2985,1.2986,1.2984,1.2985,2279272260.0
2023-11-20,1.2991,1.2991,1.299,1.2991,2341839622.0
2023-11-21,1.2995,1.2996,1.2995,1.2996,2114200272.0
2023-11-22,1.3,1.3001,1.3,1.3001,2243832804.0
2023-11-23,1.3006,1.3006,1.3005,1.3006,2004773907.0
2023-11-24,1.302,1.3022,1.302,1.3022,2551239385.0
2023-11-27,1.3027,1.3029,1.302,1.3028,3736203299.0
2023-11-28,1.3032,1.3033,1.3032,1.3032,2753945659.0
2023-11-29,1.3038,1.3038,1.3037,1.3038,2133505916.0
2023-11-30,1.3043,1.3043,1.3042,1.3043,2847353337.0
2023-12-01,1.3058,1.3059,1.3058,1.3058,2676470934.0
2023-12-04,1.3063,1.3065,1.3063,1.3063,3434151659.0
2023-12-05,1.3068,1.3069,1.3068,1.3069,2714128762.0
2023-12-06,1.3073,1.3074,1.3073,1.3073,2723936446.0
2023-12-07,1.3078,1.3079,1.3078,1.3078,2621716422.0
2023-12-08,1.3094,1.3095,1.3094,1.3095,2639884244.0
2023-12-11,1.31,1.3101,1.31,1.3101,2963586447.0
2023-12-12,1.3105,1.3106,1.3101,1.3104,3546925771.0
2023-12-13,1.3109,1.311,1.3105,1.3107,3230674707.0
2023-12-14,1.3114,1.3115,1.3107,1.3115,3524202461.0
2023-12-15,1.313,1.3132,1.3126,1.3132,5519935003.0
2023-12-18,1.3137,1.3138,1.3134,1.3138,4516182463.0
2023-12-19,1.3143,1.3144,1.3141,1.3143,3931729865.0
2023-12-20,1.3147,1.3148,1.3147,1.3148,2864768125.0
2023-12-21,1.3153,1.3154,1.3153,1.3154,3036065779.0
2023-12-22,1.3169,1.317,1.3166,1.317,4438727576.0
2023-12-25,1.3175,1.3177,1.3175,1.3176,4912103120.0
2023-12-26,1.3181,1.3181,1.318,1.318,4190617606.0
2023-12-27,1.3187,1.3187,1.3186,1.3187,4442189903.0
2023-12-28,1.3192,1.3202,1.3186,1.3193,7687248448.0
2023-12-29,1.3219,1.3221,1.3219,1.322,5988160261.0
2024-01-03,1.3225,1.3227,1.3225,1.3227,2109721924.0
2024-01-04,1.3232,1.3232,1.3231,1.3232,1834376505.0
2024-01-05,1.3248,1.3248,1.3247,1.3248,1292664101.0
2024-01-08,1.3253,1.3254,1.3247,1.3248,2694638409.0
2024-01-09,1.3257,1.3258,1.3253,1.3254,3256772979.0
2024-01-10,1.3261,1.3262,1.3258,1.3259,3646709965.0
2024-01-11,1.3265,1.3266,1.3263,1.3266,3334498833.0
2024-01-12,1.3282,1.3283,1.3281,1.3282,3051778470.0
2024-01-15,1.3288,1.3289,1.3285,1.3288,3659363149.0
2024-01-16,1.3293,1.3295,1.3289,1.329,3520064478.0
2024-01-17,1.3297,1.3298,1.3292,1.3294,3654180734.0
2024-01-18,1.3299,1.3304,1.3298,1.3304,2636994282.0
2024-01-19,1.3317,1.3323,1.3316,1.3323,2480947728.0
2024-01-22,1.3328,1.3329,1.3327,1.3329,3056269042.0
2024-01-23,1.3334,1.3337,1.3334,1.3337,4176220959.0
2024-01-24,1.3341,1.3341,1.334,1.3341,2956132805.0
2024-01-25,1.3346,1.3347,1.3346,1.3347,3744603845.0
2024-01-26,1.3364,1.3365,1.3364,1.3365,3704276569.0
2024-01-29,1.337,1.3371,1.3367,1.3368,4097093628.0
2024-01-30,1.3375,1.3376,1.3372,1.3373,2867891643.0
2024-01-31,1.338,1.3381,1.3375,1.3376,3622912288.0
2024-02-01,1.3384,1.3386,1.3382,1.3385,2910715942.0
2024-02-02,1.3402,1.3403,1.3398,1.3399,4006853662.0
2024-02-05,1.3406,1.3407,1.34,1.3401,4686029759.0
2024-02-06,1.3406,1.3407,1.3403,1.3406,3352905180.0
2024-02-07,1.341,1.3411,1.3409,1.3411,3069447470.0
2024-02-08,1.3416,1.3422,1.3416,1.3422,3140761012.0
2024-02-09,1.3437,1.3437,1.3434,1.3435,4264230802.0
2024-02-12,1.344,1.3441,1.3438,1.3439,4883912772.0
2024-02-13,1.3445,1.3451,1.3445,1.3449,4441212504.0
2024-02-14,1.3454,1.3457,1.3453,1.3457,3268211211.0
2024-02-15,1.3463,1.3463,1.3462,1.3463,3272448095.0
2024-02-16,1.3479,1.348,1.3478,1.348,4060011229.0
2024-02-19,1.3484,1.3485,1.3483,1.3484,4061963917.0
2024-02-20,1.349,1.3491,1.349,1.3491,4392854962.0
2024-02-21,1.3496,1.3497,1.3496,1.3497,4438718835.0
2024-02-22,1.3521,1.3522,1.3518,1.352,3749534971.0
2024-02-26,1.3524,1.3525,1.3522,1.3525,5606947534.0
2024-02-27,1.353,1.3531,1.3529,1.3529,2858772136.0
2024-02-28,1.3536,1.3537,1.3535,1.3536,2955929202.0
2024-02-29,1.3542,1.3543,1.3542,1.3543,4920105659.0
2024-03-01,1.3559,1.356,1.3558,1.356,4776635008.0
2024-03-04,1.3565,1.3566,1.3565,1.3565,4254450414.0
2024-03-05,1.3572,1.3572,1.3571,1.3572,3873397809.0
2024-03-06,1.3577,1.3578,1.3576,1.3576,4806673199.0
2024-03-07,1.3598,1.3599,1.3597,1.3599,3076192815.0
2024-03-11,1.3604,1.3605,1.3602,1.3604,4085493789.0
2024-03-12,1.361,1.3611,1.361,1.3611,4007054611.0
2024-03-13,1.3616,1.3616,1.3615,1.3616,3202443760.0
2024-03-14,1.3621,1.3622,1.3621,1.3621,4151328864.0
2024-03-15,1.3639,1.364,1.3639,1.3639,4096643368.0
2024-03-18,1.3644,1.3645,1.3644,1.3645,5396497242.0
2024-03-19,1.365,1.3651,1.365,1.3651,3895465330.0
