TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-02-26,25.41,26.25,23.97,24.32,0.0
2024-02-27,24.58,24.58,22.73,22.74,0.0
2024-02-28,22.76,22.76,20.81,20.82,0.0
2024-02-29,19.57,21.41,19.52,20.73,0.0
2024-03-01,20.31,20.77,18.95,19.46,0.0
2024-03-04,19.91,22.18,18.5,21.76,0.0
2024-03-05,21.46,23.66,21.44,21.79,0.0
2024-03-06,23.25,24.14,22.67,23.4,0.0
2024-03-07,23.17,23.87,22.6,23.39,0.0
2024-03-11,24.05,25.73,22.6,24.19,0.0
2024-03-12,22.87,25.72,22.63,23.04,0.0
2024-03-13,23.67,26.72,23.63,25.04,0.0
2024-03-14,34.05,34.05,24.14,26.21,0.0
2024-03-15,30.57,30.57,23.07,23.8,0.0
2024-03-18,23.54,26.31,23.26,23.69,0.0
2024-03-19,23.99,25.22,23.18,24.44,0.0
2024-03-20,25.29,25.57,23.93,24.99,0.0
2024-03-21,24.94,25.09,21.73,21.73,0.0
2024-03-22,21.95,23.53,21.06,23.4,0.0
2024-03-25,23.57,25.68,21.96,23.92,0.0
2024-03-26,24.11,24.78,23.36,24.43,0.0
2024-03-27,24.44,24.44,21.72,21.75,0.0
2024-03-28,21.91,22.46,21.22,21.72,0.0
2024-03-29,21.84,22.84,20.74,21.63,0.0
2024-04-01,21.73,21.73,19.64,20.3,0.0
2024-04-02,20.35,21.23,19.0,20.3,0.0
2024-04-03,20.47,22.73,19.92,21.64,0.0
2024-04-04,21.88,22.92,20.46,22.86,0.0
2024-04-05,22.87,22.87,19.67,20.87,0.0
2024-04-08,20.83,23.79,20.83,22.61,0.0
2024-04-09,21.92,22.64,20.54,20.98,0.0
2024-04-10,20.24,22.57,19.6,22.38,0.0
2024-04-11,20.38,24.96,20.38,24.67,0.0
2024-04-12,23.03,23.46,20.23,20.64,0.0
2024-04-15,21.1,25.08,20.76,21.16,0.0
2024-04-16,20.58,23.54,20.27,21.07,0.0
2024-04-17,21.0,22.88,20.67,21.73,0.0
2024-04-18,21.48,21.97,20.15,20.97,0.0
2024-04-19,21.35,21.72,19.16,19.43,0.0
2024-04-22,19.52,21.01,19.12,20.53,0.0
2024-04-23,20.76,22.22,20.0,20.64,0.0
2024-04-24,20.41,21.94,20.27,21.46,0.0
2024-04-25,21.55,21.79,20.48,20.48,0.0
2024-04-26,20.73,20.9,18.28,18.42,0.0
2024-04-27,18.76,19.9,18.32,19.36,0.0
2024-04-29,19.48,21.56,19.34,20.1,0.0
2024-04-30,20.29,20.86,19.75,20.04,0.0
2024-05-02,20.22,21.32,18.87,20.91,0.0
2024-05-03,21.13,21.27,19.08,19.24,0.0
2024-05-06,19.57,21.58,19.31,20.63,0.0
2024-05-07,20.76,21.03,19.41,19.76,0.0
2024-05-08,19.64,20.09,18.93,19.46,0.0
2024-05-10,16.44,23.3,13.35,14.77,0.0
2024-05-13,15.57,17.78,12.53,13.95,0.0
2024-05-14,15.53,19.25,15.53,17.75,0.0
