open,close,high,low,value,volume,begin,end,end_time,time_diff
134.66,134.68,134.76,134.64,920696.3399999997,6837,2023-01-31 11:00:00,2023-01-31 11:59:07,11:59:07,0 days 00:00:53
134.74,134.72,134.74,134.7,365118.62,2710,2023-02-01 11:00:00,2023-02-01 11:59:03,11:59:03,0 days 00:00:57
134.8,134.84,134.88,134.78,588257.2400000001,4363,2023-02-02 11:00:00,2023-02-02 11:59:59,11:59:59,0 days 00:00:01
134.86,134.88,134.9,134.8,277815.5800000001,2060,2023-02-03 11:00:00,2023-02-03 11:59:59,11:59:59,0 days 00:00:01
134.94,135.02,135.04,134.9,831771.8,6161,2023-02-06 11:00:00,2023-02-06 11:59:59,11:59:59,0 days 00:00:01
134.8,134.84,134.86,134.72,952119.0199999998,7066,2023-02-07 11:00:00,2023-02-07 11:59:59,11:59:59,0 days 00:00:01
134.84,134.78,134.9,134.78,453368.14,3362,2023-02-08 11:00:00,2023-02-08 11:59:59,11:59:59,0 days 00:00:01
134.82,134.78,134.84,134.76,186532.09999999992,1384,2023-02-09 11:00:00,2023-02-09 11:59:59,11:59:59,0 days 00:00:01
134.8,134.78,134.86,134.68,1455642.22,10804,2023-02-10 11:00:00,2023-02-10 11:59:59,11:59:59,0 days 00:00:01
134.9,134.92,134.94,134.88,491620.54,3644,2023-02-13 11:00:00,2023-02-13 11:59:59,11:59:59,0 days 00:00:01
134.78,134.94,134.94,134.7,754254.66,5593,2023-02-14 11:00:00,2023-02-14 11:59:59,11:59:59,0 days 00:00:01
134.64,134.6,134.72,134.58,114167.95999999998,848,2023-02-15 11:00:00,2023-02-15 11:59:59,11:59:59,0 days 00:00:01
134.38,134.14,134.4,134.14,121412619.56,904952,2023-02-16 11:00:00,2023-02-16 11:59:59,11:59:59,0 days 00:00:01
134.06,134.02,134.12,133.98,134197.24000000002,1001,2023-02-17 11:00:00,2023-02-17 11:59:59,11:59:59,0 days 00:00:01
134.06,133.88,134.14,133.8,458876.95999999996,3426,2023-02-20 11:00:00,2023-02-20 11:59:59,11:59:59,0 days 00:00:01
133.9,133.72,133.9,133.62,15781521.400000002,117997,2023-02-21 11:00:00,2023-02-21 11:59:59,11:59:59,0 days 00:00:01
134.34,134.4,134.42,134.32,101579.33999999997,756,2023-02-22 11:00:00,2023-02-22 11:59:59,11:59:59,0 days 00:00:01
134.46,134.42,134.46,134.38,51072.55999999999,380,2023-02-24 11:00:00,2023-02-24 11:59:03,11:59:03,0 days 00:00:57
134.38,134.38,134.48,134.32,300783.61999999994,2238,2023-02-27 11:00:00,2023-02-27 11:59:07,11:59:07,0 days 00:00:53
134.32,134.42,134.42,134.28,388231.94,2890,2023-02-28 11:00:00,2023-02-28 11:59:59,11:59:59,0 days 00:00:01
134.32,134.22,134.34,134.2,287041.68000000005,2138,2023-03-01 11:00:00,2023-03-01 11:59:59,11:59:59,0 days 00:00:01
134.32,134.36,134.38,134.26,1186394.6400000004,8834,2023-03-02 11:00:00,2023-03-02 11:59:03,11:59:03,0 days 00:00:57
134.7,134.74,134.8,134.68,149007.76,1106,2023-03-03 11:00:00,2023-03-03 11:59:59,11:59:59,0 days 00:00:01
134.88,134.86,134.9,134.84,355797.9000000001,2638,2023-03-06 11:00:00,2023-03-06 11:59:59,11:59:59,0 days 00:00:01
134.94,134.94,134.96,134.92,380100.8000000001,2817,2023-03-07 11:00:00,2023-03-07 11:59:59,11:59:59,0 days 00:00:01
135.06,134.92,135.12,134.88,18819822.36,139454,2023-03-10 11:00:00,2023-03-10 11:59:03,11:59:03,0 days 00:00:57
135.1,135.04,135.16,135.04,3736609.200000001,27669,2023-03-13 11:00:00,2023-03-13 11:59:07,11:59:07,0 days 00:00:53
135.0,135.1,135.12,135.0,229154.49999999997,1697,2023-03-14 11:00:00,2023-03-14 11:59:59,11:59:59,0 days 00:00:01
135.22,135.14,135.22,135.14,482487.2599999999,3569,2023-03-15 11:00:00,2023-03-15 11:59:59,11:59:59,0 days 00:00:01
135.26,135.3,135.34,135.22,155438.91999999998,1149,2023-03-16 11:00:00,2023-03-16 11:59:59,11:59:59,0 days 00:00:01
135.4,135.3,135.4,135.18,343462.13999999996,2539,2023-03-17 11:00:00,2023-03-17 11:59:59,11:59:59,0 days 00:00:01
135.4,135.42,135.44,135.32,293463.42000000004,2168,2023-03-20 11:00:00,2023-03-20 11:59:07,11:59:07,0 days 00:00:53
135.4,135.46,135.48,135.4,390287.98000000004,2882,2023-03-21 11:00:00,2023-03-21 11:59:59,11:59:59,0 days 00:00:01
135.52,135.42,135.6,135.38,459030.76000000007,3388,2023-03-22 11:00:00,2023-03-22 11:59:59,11:59:59,0 days 00:00:01
135.54,135.56,135.58,135.5,388098.02,2863,2023-03-23 11:00:00,2023-03-23 11:59:59,11:59:59,0 days 00:00:01
135.52,135.4,135.52,135.38,2282094.0399999996,16853,2023-03-24 11:00:00,2023-03-24 11:59:59,11:59:59,0 days 00:00:01
135.44,135.48,135.48,135.42,1426215.0400000007,10530,2023-03-27 11:00:00,2023-03-27 11:59:59,11:59:59,0 days 00:00:01
135.64,135.64,135.64,135.6,718584.0200000006,5299,2023-03-28 11:00:00,2023-03-28 11:59:59,11:59:59,0 days 00:00:01
135.82,135.84,135.86,135.8,262853.26,1935,2023-03-29 11:00:00,2023-03-29 11:59:59,11:59:59,0 days 00:00:01
136.28,136.28,136.28,136.16,411772.10000000003,3022,2023-03-30 11:00:00,2023-03-30 11:59:59,11:59:59,0 days 00:00:01
136.38,136.4,136.4,136.38,215084.98,1577,2023-03-31 11:00:00,2023-03-31 11:59:59,11:59:59,0 days 00:00:01
136.64,136.72,136.72,136.42,297897.9199999999,2181,2023-04-03 11:00:00,2023-04-03 11:59:59,11:59:59,0 days 00:00:01
136.7,136.76,136.8,136.66,310252.58,2269,2023-04-04 11:00:00,2023-04-04 11:59:59,11:59:59,0 days 00:00:01
136.64,136.6,136.68,136.2,1199376.9800000004,8793,2023-04-05 11:00:00,2023-04-05 11:59:59,11:59:59,0 days 00:00:01
136.5,136.54,136.58,136.48,491654.7,3601,2023-04-06 11:00:00,2023-04-06 11:59:59,11:59:59,0 days 00:00:01
136.78,136.78,136.82,136.74,676635.4800000002,4946,2023-04-07 11:00:00,2023-04-07 11:59:59,11:59:59,0 days 00:00:01
136.68,136.62,136.7,136.56,173127.59999999995,1267,2023-04-11 11:00:00,2023-04-11 11:59:59,11:59:59,0 days 00:00:01
136.56,136.56,136.6,136.44,269403.19999999995,1973,2023-04-12 11:00:00,2023-04-12 11:59:03,11:59:03,0 days 00:00:57
136.6,136.66,136.72,136.52,272580.55999999994,1995,2023-04-14 11:00:00,2023-04-14 11:59:59,11:59:59,0 days 00:00:01
136.7,136.56,136.7,136.52,1197841.1800000002,8773,2023-04-17 11:00:00,2023-04-17 11:59:59,11:59:59,0 days 00:00:01
136.56,136.62,136.62,136.54,111188.55999999998,814,2023-04-18 11:00:00,2023-04-18 11:59:59,11:59:59,0 days 00:00:01
136.58,136.54,136.62,136.5,288918.24,2116,2023-04-19 11:00:00,2023-04-19 11:59:59,11:59:59,0 days 00:00:01
136.74,136.84,136.84,136.72,604453.18,4418,2023-04-20 11:00:00,2023-04-20 11:59:02,11:59:02,0 days 00:00:58
137.18,137.2,137.2,137.06,265712.13999999996,1937,2023-04-24 11:00:00,2023-04-24 11:59:59,11:59:59,0 days 00:00:01
137.2,137.26,137.3,137.2,435995.6400000001,3176,2023-04-25 11:00:00,2023-04-25 11:59:59,11:59:59,0 days 00:00:01
137.1,137.08,137.1,137.08,347250.66000000003,2533,2023-04-26 11:00:00,2023-04-26 11:59:59,11:59:59,0 days 00:00:01
137.26,137.34,137.36,137.26,305833.32,2227,2023-04-27 11:00:00,2023-04-27 11:59:06,11:59:06,0 days 00:00:54
137.08,136.94,137.14,136.92,300376.3000000001,2192,2023-04-28 11:00:00,2023-04-28 11:59:59,11:59:59,0 days 00:00:01
137.2,137.2,137.2,137.18,520518.53999999986,3794,2023-05-02 11:00:00,2023-05-02 11:59:59,11:59:59,0 days 00:00:01
137.18,137.2,137.22,137.18,186459.82000000004,1359,2023-05-03 11:00:00,2023-05-03 11:59:59,11:59:59,0 days 00:00:01
137.46,137.44,137.48,137.4,481690.68000000005,3504,2023-05-04 11:00:00,2023-05-04 11:59:59,11:59:59,0 days 00:00:01
137.6,137.62,137.72,137.5,438245.7600000001,3184,2023-05-08 11:00:00,2023-05-08 11:59:59,11:59:59,0 days 00:00:01
137.58,137.46,137.62,137.46,729784.8999999999,5306,2023-05-10 11:00:00,2023-05-10 11:59:59,11:59:59,0 days 00:00:01
138.02,137.96,138.02,137.96,486774.04,3528,2023-05-12 11:00:00,2023-05-12 11:59:59,11:59:59,0 days 00:00:01
137.98,137.94,138.0,137.88,1319341.1800000002,9562,2023-05-15 11:00:00,2023-05-15 11:59:07,11:59:07,0 days 00:00:53
138.12,138.12,138.16,138.1,804644.6599999999,5825,2023-05-16 11:00:00,2023-05-16 11:59:59,11:59:59,0 days 00:00:01
138.18,138.12,138.2,138.1,975498.8999999998,7062,2023-05-17 11:00:00,2023-05-17 11:59:59,11:59:59,0 days 00:00:01
138.1,138.16,138.16,138.06,2947613.8399999994,21340,2023-05-19 11:00:00,2023-05-19 11:59:59,11:59:59,0 days 00:00:01
138.3,138.4,138.4,138.28,727053.5600000005,5256,2023-05-22 11:00:00,2023-05-22 11:59:59,11:59:59,0 days 00:00:01
138.58,138.58,138.6,138.42,1069187.2200000004,7718,2023-05-23 11:00:00,2023-05-23 11:59:59,11:59:59,0 days 00:00:01
138.56,138.56,138.58,138.54,431881.3199999999,3117,2023-05-25 11:00:00,2023-05-25 11:59:59,11:59:59,0 days 00:00:01
138.5,138.48,138.5,138.38,350197.33999999997,2529,2023-05-26 11:00:00,2023-05-26 11:59:59,11:59:59,0 days 00:00:01
138.76,138.88,138.88,138.72,486496.61999999994,3506,2023-05-29 11:00:00,2023-05-29 11:59:59,11:59:59,0 days 00:00:01
138.94,138.82,138.94,138.36,5264043.119999999,37990,2023-05-30 11:00:00,2023-05-30 11:59:59,11:59:59,0 days 00:00:01
139.02,139.2,139.22,139.02,794496.6800000002,5710,2023-06-01 11:00:00,2023-06-01 11:59:59,11:59:59,0 days 00:00:01
139.24,139.28,139.32,139.18,581193.3400000002,4174,2023-06-02 11:00:00,2023-06-02 11:59:59,11:59:59,0 days 00:00:01
139.46,139.46,139.48,139.3,2759256.0399999986,19791,2023-06-05 11:00:00,2023-06-05 11:59:59,11:59:59,0 days 00:00:01
139.52,139.48,139.56,139.46,1913647.1399999997,13716,2023-06-06 11:00:00,2023-06-06 11:59:59,11:59:59,0 days 00:00:01
139.42,139.4,139.46,139.4,653899.2800000001,4690,2023-06-07 11:00:00,2023-06-07 11:59:12,11:59:12,0 days 00:00:48
139.42,139.48,139.5,139.38,1138228.5599999996,8163,2023-06-08 11:00:00,2023-06-08 11:59:59,11:59:59,0 days 00:00:01
139.52,139.52,139.52,139.5,323934.87999999983,2322,2023-06-09 11:00:00,2023-06-09 11:59:59,11:59:59,0 days 00:00:01
139.54,139.62,139.62,139.52,765098.6,5483,2023-06-13 11:00:00,2023-06-13 11:59:59,11:59:59,0 days 00:00:01
139.78,139.72,139.78,139.68,1379720.2400000002,9875,2023-06-14 11:00:00,2023-06-14 11:59:59,11:59:59,0 days 00:00:01
139.5,139.48,139.5,139.46,906502.9599999998,6499,2023-06-15 11:00:00,2023-06-15 11:59:59,11:59:59,0 days 00:00:01
139.48,139.36,139.48,139.3,16446436.000000002,118028,2023-06-16 11:00:00,2023-06-16 11:59:59,11:59:59,0 days 00:00:01
139.52,139.6,139.6,139.5,310521.9000000001,2225,2023-06-19 11:00:00,2023-06-19 11:59:59,11:59:59,0 days 00:00:01
139.68,139.66,139.68,139.64,998821.5800000003,7152,2023-06-20 11:00:00,2023-06-20 11:59:59,11:59:59,0 days 00:00:01
139.68,139.68,139.7,139.68,265827.9,1903,2023-06-21 11:00:00,2023-06-21 11:59:59,11:59:59,0 days 00:00:01
139.64,139.68,139.7,139.64,361110.66,2585,2023-06-22 11:00:00,2023-06-22 11:59:59,11:59:59,0 days 00:00:01
139.68,139.7,139.72,139.66,847953.56,6070,2023-06-23 11:00:00,2023-06-23 11:59:59,11:59:59,0 days 00:00:01
139.68,139.68,139.7,139.6,828205.4799999999,5930,2023-06-26 11:00:00,2023-06-26 11:59:59,11:59:59,0 days 00:00:01
139.76,139.76,139.76,139.74,490256.1000000001,3508,2023-06-27 11:00:00,2023-06-27 11:59:03,11:59:03,0 days 00:00:57
139.78,139.78,139.78,139.76,207007.74,1481,2023-06-28 11:00:00,2023-06-28 11:59:07,11:59:07,0 days 00:00:53
139.6,139.6,139.72,139.58,2251302.5199999996,16122,2023-06-29 11:00:00,2023-06-29 11:59:59,11:59:59,0 days 00:00:01
139.58,139.6,139.6,139.56,400618.4199999999,2870,2023-06-30 11:00:00,2023-06-30 11:59:59,11:59:59,0 days 00:00:01
139.66,139.7,139.74,139.64,2311267.520000001,16545,2023-07-03 11:00:00,2023-07-03 11:59:59,11:59:59,0 days 00:00:01
139.54,139.54,139.56,139.52,171773.2,1231,2023-07-05 11:00:00,2023-07-05 11:59:59,11:59:59,0 days 00:00:01
139.56,139.46,139.56,139.46,1139426.7,8167,2023-07-06 11:00:00,2023-07-06 11:59:59,11:59:59,0 days 00:00:01
139.62,139.6,139.64,139.56,707237.5400000005,5066,2023-07-10 11:00:00,2023-07-10 11:59:59,11:59:59,0 days 00:00:01
139.5,139.54,139.56,139.42,1067401.4999999998,7651,2023-07-11 11:00:00,2023-07-11 11:59:07,11:59:07,0 days 00:00:53
139.64,139.6,139.64,139.56,667065.6599999998,4778,2023-07-12 11:00:00,2023-07-12 11:59:02,11:59:02,0 days 00:00:58
139.52,139.46,139.54,139.44,474664.60000000003,3403,2023-07-13 11:00:00,2023-07-13 11:59:59,11:59:59,0 days 00:00:01
139.56,139.62,139.64,139.56,426751.1600000001,3057,2023-07-14 11:00:00,2023-07-14 11:59:59,11:59:59,0 days 00:00:01
139.58,139.58,139.6,139.48,2037951.9000000001,14607,2023-07-17 11:00:00,2023-07-17 11:59:59,11:59:59,0 days 00:00:01
139.54,139.52,139.58,139.44,492003.32000000007,3526,2023-07-18 11:00:00,2023-07-18 11:59:59,11:59:59,0 days 00:00:01
139.22,139.3,139.3,139.22,190260.04000000004,1366,2023-07-19 11:00:00,2023-07-19 11:59:59,11:59:59,0 days 00:00:01
139.38,139.18,139.4,139.16,1255359.34,9017,2023-07-20 11:00:00,2023-07-20 11:59:59,11:59:59,0 days 00:00:01
139.2,139.3,139.3,139.2,228388.02000000005,1640,2023-07-21 11:00:00,2023-07-21 11:59:59,11:59:59,0 days 00:00:01
139.46,139.46,139.46,139.4,507653.2800000001,3641,2023-07-25 11:00:00,2023-07-25 11:59:59,11:59:59,0 days 00:00:01
139.8,139.9,139.92,139.78,603157.4400000001,4313,2023-07-26 11:00:00,2023-07-26 11:59:59,11:59:59,0 days 00:00:01
139.94,139.82,139.94,139.76,340790.37999999995,2437,2023-07-27 11:00:00,2023-07-27 11:59:59,11:59:59,0 days 00:00:01
139.98,139.9,139.98,139.88,316861.4000000002,2265,2023-07-28 11:00:00,2023-07-28 11:59:59,11:59:59,0 days 00:00:01
139.6,139.6,139.68,139.56,663493.2399999999,4753,2023-07-31 11:00:00,2023-07-31 11:59:59,11:59:59,0 days 00:00:01
139.68,139.68,139.76,139.6,1133274.5,8114,2023-08-01 11:00:00,2023-08-01 11:59:59,11:59:59,0 days 00:00:01
139.76,139.8,139.82,139.76,888606.0399999998,6356,2023-08-02 11:00:00,2023-08-02 11:59:59,11:59:59,0 days 00:00:01
139.92,139.86,140.0,139.78,2199434.2399999998,15713,2023-08-03 11:00:00,2023-08-03 11:59:59,11:59:59,0 days 00:00:01
139.88,139.72,139.9,139.62,2622044.88,18768,2023-08-04 11:00:00,2023-08-04 11:59:59,11:59:59,0 days 00:00:01
139.72,139.72,139.8,139.66,287889.25999999995,2060,2023-08-07 11:00:00,2023-08-07 11:59:59,11:59:59,0 days 00:00:01
139.76,139.86,139.88,139.7,988278.7799999999,7069,2023-08-08 11:00:00,2023-08-08 11:59:59,11:59:59,0 days 00:00:01
139.72,139.68,139.74,139.68,228827.54,1638,2023-08-09 11:00:00,2023-08-09 11:59:59,11:59:59,0 days 00:00:01
139.7,139.6,139.7,139.6,325345.0,2330,2023-08-10 11:00:00,2023-08-10 11:59:59,11:59:59,0 days 00:00:01
139.68,139.74,139.84,139.66,678716.52,4857,2023-08-11 11:00:00,2023-08-11 11:59:59,11:59:59,0 days 00:00:01
139.54,139.56,139.62,139.54,1998419.5800000003,14320,2023-08-14 11:00:00,2023-08-14 11:59:59,11:59:59,0 days 00:00:01
138.2,138.12,138.3,137.76,2523720.08,18279,2023-08-15 11:00:00,2023-08-15 11:59:59,11:59:59,0 days 00:00:01
138.44,138.24,138.58,138.14,847224.9999999997,6126,2023-08-16 11:00:00,2023-08-16 11:59:59,11:59:59,0 days 00:00:01
138.76,138.64,138.82,138.52,775674.5800000002,5593,2023-08-18 11:00:00,2023-08-18 11:59:59,11:59:59,0 days 00:00:01
138.78,138.9,139.0,138.7,1663396.1000000003,11977,2023-08-21 11:00:00,2023-08-21 11:59:59,11:59:59,0 days 00:00:01
138.88,138.86,138.96,138.8,376194.96,2708,2023-08-22 11:00:00,2023-08-22 11:59:59,11:59:59,0 days 00:00:01
138.6,138.64,138.66,138.54,472335.2600000002,3408,2023-08-23 11:00:00,2023-08-23 11:59:59,11:59:59,0 days 00:00:01
138.58,138.62,138.74,138.56,588971.2999999999,4248,2023-08-24 11:00:00,2023-08-24 11:59:59,11:59:59,0 days 00:00:01
138.84,138.82,138.86,138.6,633701.4999999999,4567,2023-08-25 11:00:00,2023-08-25 11:59:59,11:59:59,0 days 00:00:01
138.72,138.92,138.96,138.46,10386327.700000001,74770,2023-08-28 11:00:00,2023-08-28 11:59:59,11:59:59,0 days 00:00:01
138.56,138.58,138.6,138.42,541316.4000000001,3908,2023-08-29 11:00:00,2023-08-29 11:59:59,11:59:59,0 days 00:00:01
138.42,138.34,138.66,138.32,867283.9399999998,6261,2023-08-30 11:00:00,2023-08-30 11:59:59,11:59:59,0 days 00:00:01
138.12,138.12,138.14,138.04,640941.5200000001,4642,2023-08-31 11:00:00,2023-08-31 11:59:59,11:59:59,0 days 00:00:01
138.3,138.38,138.66,138.22,832366.8600000006,6014,2023-09-01 11:00:00,2023-09-01 11:59:59,11:59:59,0 days 00:00:01
138.22,138.16,138.28,138.1,1619126.8799999997,11719,2023-09-04 11:00:00,2023-09-04 11:59:59,11:59:59,0 days 00:00:01
138.3,138.16,138.5,138.1,1538972.6600000004,11127,2023-09-05 11:00:00,2023-09-05 11:59:59,11:59:59,0 days 00:00:01
138.0,137.68,138.06,137.6,2009285.5399999996,14567,2023-09-06 11:00:00,2023-09-06 11:59:59,11:59:59,0 days 00:00:01
137.18,137.2,137.3,137.0,805721.6999999998,5874,2023-09-07 11:00:00,2023-09-07 11:59:59,11:59:59,0 days 00:00:01
136.82,136.76,136.94,136.68,2214984.1599999997,16179,2023-09-08 11:00:00,2023-09-08 11:59:59,11:59:59,0 days 00:00:01
136.26,136.5,136.54,136.24,1099955.2400000002,8066,2023-09-11 11:00:00,2023-09-11 11:59:59,11:59:59,0 days 00:00:01
136.44,136.56,136.72,136.36,1258261.1399999994,9215,2023-09-12 11:00:00,2023-09-12 11:59:04,11:59:04,0 days 00:00:56
136.16,136.72,136.72,136.16,1012928.5400000003,7417,2023-09-13 11:00:00,2023-09-13 11:59:59,11:59:59,0 days 00:00:01
136.34,136.36,136.36,136.3,255489.89999999997,1874,2023-09-14 11:00:00,2023-09-14 11:59:14,11:59:14,0 days 00:00:46
136.52,136.78,136.8,136.42,850230.54,6219,2023-09-18 11:00:00,2023-09-18 11:59:59,11:59:59,0 days 00:00:01
136.86,136.68,136.86,136.66,463267.69999999995,3388,2023-09-19 11:00:00,2023-09-19 11:59:59,11:59:59,0 days 00:00:01
136.12,136.38,136.44,136.1,495382.12,3635,2023-09-20 11:00:00,2023-09-20 11:59:59,11:59:59,0 days 00:00:01
136.3,136.26,136.86,136.24,1860957.4199999997,13639,2023-09-21 11:00:00,2023-09-21 11:59:59,11:59:59,0 days 00:00:01
136.32,136.04,136.52,136.0,458597.29999999993,3370,2023-09-22 11:00:00,2023-09-22 11:59:59,11:59:59,0 days 00:00:01
136.7,136.68,136.74,136.56,201166.87999999998,1472,2023-09-25 11:00:00,2023-09-25 11:59:59,11:59:59,0 days 00:00:01
136.4,136.4,136.56,136.3,354795.06000000006,2602,2023-09-26 11:00:00,2023-09-26 11:59:03,11:59:03,0 days 00:00:57
136.12,136.22,136.5,136.02,1879967.96,13796,2023-09-27 11:00:00,2023-09-27 11:59:59,11:59:59,0 days 00:00:01
136.32,136.44,136.54,136.3,200467.30000000008,1469,2023-09-28 11:00:00,2023-09-28 11:59:59,11:59:59,0 days 00:00:01
136.2,136.12,136.22,136.1,504317.2199999999,3704,2023-09-29 11:00:00,2023-09-29 11:59:59,11:59:59,0 days 00:00:01
136.14,136.18,136.2,136.12,206811.9999999999,1519,2023-10-02 11:00:00,2023-10-02 11:59:59,11:59:59,0 days 00:00:01
136.2,136.22,136.34,136.2,1319734.8800000004,9683,2023-10-03 11:00:00,2023-10-03 11:59:59,11:59:59,0 days 00:00:01
135.76,135.48,135.76,135.3,1132067.8800000001,8350,2023-10-04 11:00:00,2023-10-04 11:59:59,11:59:59,0 days 00:00:01
135.14,135.14,135.24,135.04,594215.5800000001,4397,2023-10-05 11:00:00,2023-10-05 11:59:59,11:59:59,0 days 00:00:01
135.0,134.94,135.0,134.5,984898.5400000003,7303,2023-10-06 11:00:00,2023-10-06 11:59:59,11:59:59,0 days 00:00:01
134.94,135.08,135.42,134.9,1180895.4600000002,8748,2023-10-09 11:00:00,2023-10-09 11:59:59,11:59:59,0 days 00:00:01
135.2,135.06,135.2,135.02,257310.13999999993,1905,2023-10-10 11:00:00,2023-10-10 11:59:59,11:59:59,0 days 00:00:01
135.1,134.94,135.1,134.82,207694.32000000004,1539,2023-10-11 11:00:00,2023-10-11 11:59:02,11:59:02,0 days 00:00:58
135.4,135.42,135.48,135.4,521752.49999999994,3852,2023-10-12 11:00:00,2023-10-12 11:59:59,11:59:59,0 days 00:00:01
135.28,135.26,135.36,135.24,295346.16000000003,2183,2023-10-13 11:00:00,2023-10-13 11:59:59,11:59:59,0 days 00:00:01
136.06,136.06,136.28,135.88,708597.4600000002,5209,2023-10-16 11:00:00,2023-10-16 11:59:59,11:59:59,0 days 00:00:01
136.12,135.94,136.12,135.84,318918.5600000002,2345,2023-10-17 11:00:00,2023-10-17 11:59:59,11:59:59,0 days 00:00:01
136.08,136.1,136.2,135.98,1182447.8800000004,8688,2023-10-18 11:00:00,2023-10-18 11:59:59,11:59:59,0 days 00:00:01
135.96,135.94,136.08,135.8,626847.4999999999,4611,2023-10-19 11:00:00,2023-10-19 11:59:03,11:59:03,0 days 00:00:57
135.88,136.08,136.08,135.82,289475.39999999997,2129,2023-10-20 11:00:00,2023-10-20 11:59:59,11:59:59,0 days 00:00:01
135.8,135.62,135.8,135.62,286165.3,2109,2023-10-23 11:00:00,2023-10-23 11:59:59,11:59:59,0 days 00:00:01
135.6,135.52,135.76,135.52,437032.95999999996,3223,2023-10-24 11:00:00,2023-10-24 11:59:03,11:59:03,0 days 00:00:57
135.48,135.4,135.74,135.4,409200.0399999999,3020,2023-10-25 11:00:00,2023-10-25 11:59:59,11:59:59,0 days 00:00:01
135.76,135.64,135.94,135.58,1462767.06,10770,2023-10-26 11:00:00,2023-10-26 11:59:03,11:59:03,0 days 00:00:57
135.68,135.64,135.68,135.54,168420.24000000008,1242,2023-10-27 11:00:00,2023-10-27 11:59:59,11:59:59,0 days 00:00:01
135.02,135.34,135.36,134.92,1589805.5399999996,11765,2023-10-30 11:00:00,2023-10-30 11:59:03,11:59:03,0 days 00:00:57
135.42,135.36,135.48,135.26,227946.88000000003,1684,2023-10-31 11:00:00,2023-10-31 11:59:59,11:59:59,0 days 00:00:01
135.4,135.56,135.6,135.38,690591.6800000002,5099,2023-11-01 11:00:00,2023-11-01 11:59:59,11:59:59,0 days 00:00:01
135.54,135.4,135.54,135.4,143194.30000000002,1057,2023-11-02 11:00:00,2023-11-02 11:59:59,11:59:59,0 days 00:00:01
135.56,135.56,135.66,135.56,346803.59999999986,2557,2023-11-03 11:00:00,2023-11-03 11:59:59,11:59:59,0 days 00:00:01
136.4,136.38,136.62,136.34,160906.24,1179,2023-11-06 11:00:00,2023-11-06 11:59:59,11:59:59,0 days 00:00:01
136.5,136.34,136.6,136.3,276923.67999999993,2030,2023-11-07 11:00:00,2023-11-07 11:59:59,11:59:59,0 days 00:00:01
136.7,136.66,136.84,136.6,98979.24000000002,724,2023-11-08 11:00:00,2023-11-08 11:59:59,11:59:59,0 days 00:00:01
136.68,136.76,136.8,136.62,639677.3600000002,4678,2023-11-09 11:00:00,2023-11-09 11:59:03,11:59:03,0 days 00:00:57
